Filename,PESQ (Noisy),PESQ (Enhanced),PESQ Improvement,STOI (Noisy),STOI (Enhanced),STOI Improvement
FK64_05_snr10_noisefreesound_community-industrial-blower-recording-31979.wav,1.4787596464157104,1.4584165811538696,-0.02034306526184082,0.9380382180717406,0.9393980173487345,0.0013597992769939227
FE29_06_snr15_noisefreesound_community-computer-fan-75947.wav,1.5072288513183594,1.7717998027801514,0.264570951461792,0.9670199281121068,0.9446885363824793,-0.022331391729627503
